demand,Month,Date,Year,Time,City
3074.0,7,28,2018,19:00,san diego
3115.0,7,28,2018,20:00,san diego
3119.0,7,28,2018,21:00,san diego
3001.0,7,28,2018,22:00,san diego
2797.0,7,28,2018,23:00,san diego
2578.0,7,29,2018,0:00,san diego
2382.0,7,29,2018,1:00,san diego
2280.0,7,29,2018,2:00,san diego
2166.0,7,29,2018,3:00,san diego
2106.0,7,29,2018,4:00,san diego
2085.0,7,29,2018,5:00,san diego
2105.0,7,29,2018,6:00,san diego
2096.0,7,29,2018,7:00,san diego
2073.0,7,29,2018,8:00,san diego
2151.0,7,29,2018,9:00,san diego
2261.0,7,29,2018,10:00,san diego
2176.0,7,29,2018,11:00,san diego
2329.0,7,29,2018,12:00,san diego
2545.0,7,29,2018,13:00,san diego
2828.0,7,29,2018,14:00,san diego
3027.0,7,29,2018,15:00,san diego
3220.0,7,29,2018,16:00,san diego
3320.0,7,29,2018,17:00,san diego
3523.0,7,29,2018,18:00,san diego
3637.0,7,29,2018,19:00,san diego
3577.0,7,29,2018,20:00,san diego
3502.0,7,29,2018,21:00,san diego
3306.0,7,29,2018,22:00,san diego
3038.0,7,29,2018,23:00,san diego
